"class","order","taxon_name","total_obs"
"Insecta","Blattodea","Opisthoplatia orientalis",237
"Insecta","Blattodea","Oxyhaloa deusta",8
"Insecta","Blattodea","Panchlora nivea",178
"Insecta","Blattodea","Panchlora thalassina",5
"Insecta","Blattodea","Panesthia angustipennis",9
"Insecta","Blattodea","Panesthia australis",4
"Insecta","Blattodea","Panesthia cribrata",3
"Insecta","Blattodea","Paranauphoeta formosana",11
"Insecta","Blattodea","Paranauphoeta indica",1
"Insecta","Blattodea","Paratemnopteryx couloniana",2
"Insecta","Blattodea","Paratropes bilunata",5
"Insecta","Blattodea","Paratropes biolleyi",4
"Insecta","Blattodea","Paratropes metae",6
"Insecta","Blattodea","Paratropes phalerata",3
"Insecta","Blattodea","Parcoblatta americana",51
"Insecta","Blattodea","Parcoblatta bolliana",3
"Insecta","Blattodea","Parcoblatta desertae",1
"Insecta","Blattodea","Parcoblatta divisa",1
"Insecta","Blattodea","Parcoblatta fulvescens",7
"Insecta","Blattodea","Parcoblatta notha",4
"Insecta","Blattodea","Parcoblatta pennsylvanica",54
"Insecta","Blattodea","Parcoblatta uhleriana",11
"Insecta","Blattodea","Parcoblatta virginica",26
"Insecta","Blattodea","Parellipsidion conjunctum",9
"Insecta","Blattodea","Parellipsidion latipenne",6
"Insecta","Blattodea","Parellipsidion pachycercum",1
"Insecta","Blattodea","Parvitermes wolcotti",1
"Insecta","Blattodea","Pelmatosilpha cothurnata",1
"Insecta","Blattodea","Periplaneta americana",1883
"Insecta","Blattodea","Periplaneta australasiae",240
"Insecta","Blattodea","Periplaneta brunnea",27
"Insecta","Blattodea","Periplaneta fuliginosa",425
"Insecta","Blattodea","Periplaneta japanna",2
"Insecta","Blattodea","Periplaneta japonica",5
"Insecta","Blattodea","Periplaneta quadrinotata",1
"Insecta","Blattodea","Phoetalia pallida",1
"Insecta","Blattodea","Phortioeca phoraspoides",2
"Insecta","Blattodea","Phyllodromica marginata",10
"Insecta","Blattodea","Phyllodromica megerlei",4
"Insecta","Blattodea","Phyllodromica panteli",1
"Insecta","Blattodea","Phyllodromica subaptera",2
"Insecta","Blattodea","Planuncus tingitanus",5
"Insecta","Blattodea","Planuncus vinzi",87
"Insecta","Blattodea","Platyzosteria melanaria",5
"Insecta","Blattodea","Plectoptera poeyi",2
"Insecta","Blattodea","Polyphaga aegyptiaca",17
"Insecta","Blattodea","Polyzosteria cuprea",8
"Insecta","Blattodea","Polyzosteria mitchelli",1
"Insecta","Blattodea","Porotermes adamsoni",3
"Insecta","Blattodea","Pseudoderopeltis albilatera",12
"Insecta","Blattodea","Pseudoglomeris glomeris",1
"Insecta","Blattodea","Pseudoglomeris magnifica",2
"Insecta","Blattodea","Pseudoglomeris nigra",3
"Insecta","Blattodea","Pseudomops angustus",4
"Insecta","Blattodea","Pseudomops cinctus",7
"Insecta","Blattodea","Pseudomops guerinianus",3
"Insecta","Blattodea","Pseudomops interceptus",15
"Insecta","Blattodea","Pseudomops neglectus",16
"Insecta","Blattodea","Pseudomops septentrionalis",233
"Insecta","Blattodea","Pseudophoraspis nebulosa",4
"Insecta","Blattodea","Pycnoscelus indicus",31
"Insecta","Blattodea","Pycnoscelus surinamensis",424
"Insecta","Blattodea","Reticulitermes balkanensis",4
"Insecta","Blattodea","Reticulitermes flavipes",409
"Insecta","Blattodea","Reticulitermes grassei",2
"Insecta","Blattodea","Reticulitermes hageni",3
"Insecta","Blattodea","Reticulitermes hesperus",121
"Insecta","Blattodea","Reticulitermes lucifugus",6
"Insecta","Blattodea","Reticulitermes virginicus",2
"Insecta","Blattodea","Rhabdoblatta guttigera",1
"Insecta","Blattodea","Rhabdoblatta karnyi",15
"Insecta","Blattodea","Rhabdoblatta sinensis",3
"Insecta","Blattodea","Rhabdoblatta takahashii",8
"Insecta","Blattodea","Rhinotermes nasutus",1
"Insecta","Blattodea","Rhyparobia maderae",1
"Insecta","Blattodea","Robshelfordia circumducta",1
"Insecta","Blattodea","Schedorhinotermes lamanianus",2
"Insecta","Blattodea","Schistopeltis microschistos",2
"Insecta","Blattodea","Shelfordella lateralis",167
"Insecta","Blattodea","Shelfordina orchidae",1
"Insecta","Blattodea","Shelfordina terminalis",2
"Insecta","Blattodea","Stolotermes ruficeps",2
"Insecta","Blattodea","Sundablatta sexpunctata",4
"Insecta","Blattodea","Supella longipalpa",90
"Insecta","Blattodea","Temnopteryx phalerata",10
"Insecta","Blattodea","Tenuirostritermes tenuirostris",1
"Insecta","Blattodea","Therea nuptialis",1
"Insecta","Blattodea","Therea petiveriana",20
"Insecta","Blattodea","Therea regularis",5
"Insecta","Blattodea","Thorax porcellana",4
"Insecta","Blattodea","Tryonicus parvus",6
"Insecta","Blattodea","Zootermopsis angusticollis",155
"Insecta","Blattodea","Zootermopsis laticeps",1
"Insecta","Blattodea","Zootermopsis nevadensis",12
"Insecta","Coleoptera","Aades cultratus",7
"Insecta","Coleoptera","Aades griseatus",1
"Insecta","Coleoptera","Abax carinatus",7
"Insecta","Coleoptera","Abax contractus",4
"Insecta","Coleoptera","Abax exaratus",1
"Insecta","Coleoptera","Abax ovalis",15
"Insecta","Coleoptera","Abax parallelepipedus",68
"Insecta","Coleoptera","Abax parallelus",8
"Insecta","Coleoptera","Abdera flexuosa",1
"Insecta","Coleoptera","Abemus chloropterus",2
"Insecta","Coleoptera","Abirus fortunei",22
"Insecta","Coleoptera","Ablattaria arenaria",2
"Insecta","Coleoptera","Ablattaria laevigata",51
"Insecta","Coleoptera","Abroscelis anchoralis",2
"Insecta","Coleoptera","Abryna obscura",11
"Insecta","Coleoptera","Abscondita anceyi",8
"Insecta","Coleoptera","Abscondita cerata",20
"Insecta","Coleoptera","Abscondita terminalis",4
"Insecta","Coleoptera","Acalolepta aurosericea",2
"Insecta","Coleoptera","Acalolepta cervina",1
"Insecta","Coleoptera","Acalolepta degener",2
"Insecta","Coleoptera","Acalolepta formosana",1
"Insecta","Coleoptera","Acalolepta fraudatrix",1
"Insecta","Coleoptera","Acalolepta nivosa",2
"Insecta","Coleoptera","Acalolepta permutans",7
"Insecta","Coleoptera","Acalolepta rusticatrix",12
"Insecta","Coleoptera","Acalolepta sublusca",2
"Insecta","Coleoptera","Acalymma coruscum",1
"Insecta","Coleoptera","Acalymma trivittatum",42
"Insecta","Coleoptera","Acalymma vinctum",2
"Insecta","Coleoptera","Acalymma vittatum",303
"Insecta","Coleoptera","Acalyptus carpini",10
"Insecta","Coleoptera","Acanthinodera cumingii",47
"Insecta","Coleoptera","Acanthinus argentinus",6
"Insecta","Coleoptera","Acanthinus scitulus",7
"Insecta","Coleoptera","Acanthocinus aedilis",27
"Insecta","Coleoptera","Acanthocinus carinulatus",1
"Insecta","Coleoptera","Acanthocinus griseus",9
"Insecta","Coleoptera","Acanthocinus nodosus",22
"Insecta","Coleoptera","Acanthocinus obliquus",4
"Insecta","Coleoptera","Acanthocinus obsoletus",17
"Insecta","Coleoptera","Acanthocinus princeps",3
"Insecta","Coleoptera","Acanthocinus pusillus",6
"Insecta","Coleoptera","Acanthoderes funeraria",17
"Insecta","Coleoptera","Acanthoderes rubripes",1
"Insecta","Coleoptera","Acanthoderes thammi",1
"Insecta","Coleoptera","Acanthophorus serraticornis",4
"Insecta","Coleoptera","Acanthopterus granulosus",1
"Insecta","Coleoptera","Acanthopygus metallicus",1
"Insecta","Coleoptera","Acanthoscelides alboscutellatus",3
"Insecta","Coleoptera","Acanthoscelides obtectus",6
"Insecta","Coleoptera","Acanthoscelides pallidipennis",2
"Insecta","Coleoptera","Acanthoscelidius acephalus",1
"Insecta","Coleoptera","Accanthopus velikensis",20
"Insecta","Coleoptera","Aceraius grandis",8
"Insecta","Coleoptera","Achenomorphus corticinus",5
"Insecta","Coleoptera","Achradidius syriacus",2
"Insecta","Coleoptera","Achryson pictum",2
"Insecta","Coleoptera","Achryson surinamum",25
"Insecta","Coleoptera","Acideres ricaudii",1
"Insecta","Coleoptera","Acilius abbreviatus",7
"Insecta","Coleoptera","Acilius canaliculatus",12
"Insecta","Coleoptera","Acilius fraternus",8
"Insecta","Coleoptera","Acilius mediatus",28
"Insecta","Coleoptera","Acilius semisulcatus",7
"Insecta","Coleoptera","Acilius sulcatus",32
"Insecta","Coleoptera","Acilius sylvanus",3
"Insecta","Coleoptera","Acinopus megacephalus",1
"Insecta","Coleoptera","Acinopus picipes",5
"Insecta","Coleoptera","Aclees hirayamai",3
"Insecta","Coleoptera","Aclypea opaca",4
"Insecta","Coleoptera","Acmaeodera acanthicola",2
"Insecta","Coleoptera","Acmaeodera acuta",1
"Insecta","Coleoptera","Acmaeodera alicia",12
"Insecta","Coleoptera","Acmaeodera amabilis",24
"Insecta","Coleoptera","Acmaeodera amplicollis",31
"Insecta","Coleoptera","Acmaeodera angelica",2
"Insecta","Coleoptera","Acmaeodera bipunctata",2
"Insecta","Coleoptera","Acmaeodera bowditchi",29
"Insecta","Coleoptera","Acmaeodera cisti",2
"Insecta","Coleoptera","Acmaeodera condita",1
"Insecta","Coleoptera","Acmaeodera connexa",28
"Insecta","Coleoptera","Acmaeodera conoidea",1
"Insecta","Coleoptera","Acmaeodera cribricollis",1
"Insecta","Coleoptera","Acmaeodera cruenta",2
"Insecta","Coleoptera","Acmaeodera cuneata",3
"Insecta","Coleoptera","Acmaeodera decipiens",38
"Insecta","Coleoptera","Acmaeodera degener",1
"Insecta","Coleoptera","Acmaeodera delumbis",4
"Insecta","Coleoptera","Acmaeodera diffusa",25
"Insecta","Coleoptera","Acmaeodera disjuncta",22
"Insecta","Coleoptera","Acmaeodera dolorosa",2
"Insecta","Coleoptera","Acmaeodera errans",1
"Insecta","Coleoptera","Acmaeodera fenyesi",5
"Insecta","Coleoptera","Acmaeodera flavolineata",1
"Insecta","Coleoptera","Acmaeodera flavomarginata",92
"Insecta","Coleoptera","Acmaeodera flavopicta",20
"Insecta","Coleoptera","Acmaeodera gibbula",25
"Insecta","Coleoptera","Acmaeodera gillespiensis",2
"Insecta","Coleoptera","Acmaeodera haemorrhoa",21
"Insecta","Coleoptera","Acmaeodera hepburnii",37
"Insecta","Coleoptera","Acmaeodera immaculata",4
"Insecta","Coleoptera","Acmaeodera jocosa",1
"Insecta","Coleoptera","Acmaeodera knowltoni",6
"Insecta","Coleoptera","Acmaeodera labyrinthica",4
"Insecta","Coleoptera","Acmaeodera linsleyi",3
"Insecta","Coleoptera","Acmaeodera macra",9
"Insecta","Coleoptera","Acmaeodera maculifera",35
"Insecta","Coleoptera","Acmaeodera mariposa",2
"Insecta","Coleoptera","Acmaeodera mixta",101
"Insecta","Coleoptera","Acmaeodera mudgei",15
"Insecta","Coleoptera","Acmaeodera neglecta",112
"Insecta","Coleoptera","Acmaeodera neoneglecta",7
"Insecta","Coleoptera","Acmaeodera opuntiae",3
"Insecta","Coleoptera","Acmaeodera ornata",12
"Insecta","Coleoptera","Acmaeodera ornatoides",89
"Insecta","Coleoptera","Acmaeodera ottomana",3
"Insecta","Coleoptera","Acmaeodera parkeri",8
"Insecta","Coleoptera","Acmaeodera pilosellae",3
"Insecta","Coleoptera","Acmaeodera plagiaticauda",1
"Insecta","Coleoptera","Acmaeodera princeps",2
"Insecta","Coleoptera","Acmaeodera prorsa",22
"Insecta","Coleoptera","Acmaeodera pulchella",52
"Insecta","Coleoptera","Acmaeodera quadrivittata",1
"Insecta","Coleoptera","Acmaeodera quadrivittatoides",10
"Insecta","Coleoptera","Acmaeodera recticollis",2
"Insecta","Coleoptera","Acmaeodera resplendens",30
"Insecta","Coleoptera","Acmaeodera retifera",20
"Insecta","Coleoptera","Acmaeodera rubronotata",45
"Insecta","Coleoptera","Acmaeodera scalaris",90
"Insecta","Coleoptera","Acmaeodera solitaria",22
"Insecta","Coleoptera","Acmaeodera sphaeralceae",4
"Insecta","Coleoptera","Acmaeodera texana",1
"Insecta","Coleoptera","Acmaeodera trizonalis",2
"Insecta","Coleoptera","Acmaeodera tubulus",71
"Insecta","Coleoptera","Acmaeodera tuta",8
"Insecta","Coleoptera","Acmaeodera variegata",10
"Insecta","Coleoptera","Acmaeodera vernalis",7
"Insecta","Coleoptera","Acmaeodera viridaenea",3
"Insecta","Coleoptera","Acmaeodera vulturei",1
"Insecta","Coleoptera","Acmaeodera wheeleri",1
"Insecta","Coleoptera","Acmaeoderella flavofasciata",2
"Insecta","Coleoptera","Acmaeops proteus",1
"Insecta","Coleoptera","Acmaeops septentrionis",3
"Insecta","Coleoptera","Acneus quadrimaculatus",3
"Insecta","Coleoptera","Acorynus anchis",2
"Insecta","Coleoptera","Acritus minutus",1
"Insecta","Coleoptera","Acrocinus longimanus",151
"Insecta","Coleoptera","Acrocyum dorsalis",8
"Insecta","Coleoptera","Acromis sparsa",1
"Insecta","Coleoptera","Acromis spinifex",3
"Insecta","Coleoptera","Acropis recta",1
"Insecta","Coleoptera","Acropteroxys gracilis",17
"Insecta","Coleoptera","Acrossidius tasmaniae",11
"Insecta","Coleoptera","Acrothinium gaschkevitchii",6
"Insecta","Coleoptera","Acrulia tumidula",1
"Insecta","Coleoptera","Actenicerus alternatus",1
"Insecta","Coleoptera","Actenicerus cuprascens",1
"Insecta","Coleoptera","Actenicerus siaelandicus",29
"Insecta","Coleoptera","Actenodes auronotatus",2
"Insecta","Coleoptera","Actenodes chalybaeitarsis",2
"Insecta","Coleoptera","Actenodes mendax",1
"Insecta","Coleoptera","Actenodes simi",1
"Insecta","Coleoptera","Actenonyx bembidioides",6
"Insecta","Coleoptera","Actidium lineare",1
"Insecta","Coleoptera","Actinus macleayi",1
"Insecta","Coleoptera","Actizeta albata",2
"Insecta","Coleoptera","Acupalpus meridianus",4
"Insecta","Coleoptera","Acupalpus testaceus",10
"Insecta","Coleoptera","Acyphoderes aurulenta",1
"Insecta","Coleoptera","Adalia angulifera",6
"Insecta","Coleoptera","Adalia bipunctata",734
"Insecta","Coleoptera","Adalia conglomerata",4
"Insecta","Coleoptera","Adalia decempunctata",283
"Insecta","Coleoptera","Adalia deficiens",16
"Insecta","Coleoptera","Adelina pallida",1
"Insecta","Coleoptera","Adelium abbreviatum",1
"Insecta","Coleoptera","Adelium brevicorne",1
"Insecta","Coleoptera","Aderus brunnipennis",13
"Insecta","Coleoptera","Ades formosanus",7
"Insecta","Coleoptera","Adesmia cancellata",15
"Insecta","Coleoptera","Adesmia cribripes",4
"Insecta","Coleoptera","Adesmia dilatata",1
"Insecta","Coleoptera","Adetus leucostigma",1
"Insecta","Coleoptera","Adetus pisciformis",1
"Insecta","Coleoptera","Adetus tibialis",1
"Insecta","Coleoptera","Adistemia watsoni",1
"Insecta","Coleoptera","Adoceta apicalis",2
"Insecta","Coleoptera","Adoretus formosanus",4
"Insecta","Coleoptera","Adoretus hirsutus",3
"Insecta","Coleoptera","Adoretus nigrifrons",2
"Insecta","Coleoptera","Adoretus sinicus",22
"Insecta","Coleoptera","Adoretus tenuimaculatus",11
"Insecta","Coleoptera","Adoryphorus coulonii",5
"Insecta","Coleoptera","Adoxellus flavihirtus",2
"Insecta","Coleoptera","Adoxia vulgaris",19
"Insecta","Coleoptera","Adrastus pallens",11
"Insecta","Coleoptera","Aegialia arenaria",2
"Insecta","Coleoptera","Aegialia magnifica",5
"Insecta","Coleoptera","Aegithus clavicornis",12
"Insecta","Coleoptera","Aegithus melaspis",11
"Insecta","Coleoptera","Aegithus politus",1
"Insecta","Coleoptera","Aegithus quadrinotatus",5
"Insecta","Coleoptera","Aegithus rufipennis",17
"Insecta","Coleoptera","Aegolipton marginale",19
"Insecta","Coleoptera","Aegolipton reflexum",1
"Insecta","Coleoptera","Aegolipton sauteri",2
"Insecta","Coleoptera","Aegomorphus circumflexus",43
"Insecta","Coleoptera","Aegomorphus clavipes",32
"Insecta","Coleoptera","Aegomorphus jaspideus",21
"Insecta","Coleoptera","Aegomorphus modestus",58
"Insecta","Coleoptera","Aegomorphus pantherinus",1
"Insecta","Coleoptera","Aegopsis curvicornis",3
"Insecta","Coleoptera","Aegorhinus albolineatus",6
"Insecta","Coleoptera","Aegorhinus bulbifer",3
"Insecta","Coleoptera","Aegorhinus nodipennis",20
"Insecta","Coleoptera","Aegorhinus phaleratus",15
"Insecta","Coleoptera","Aegorhinus superciliosus",10
"Insecta","Coleoptera","Aegorhinus vitulus",9
"Insecta","Coleoptera","Aegosoma giganteum",1
"Insecta","Coleoptera","Aegosoma scabricorne",129
"Insecta","Coleoptera","Aegosoma sinicum",22
"Insecta","Coleoptera","Aegus chelifer",2
"Insecta","Coleoptera","Aegus kandiensis",2
"Insecta","Coleoptera","Aegus laevicollis",1
"Insecta","Coleoptera","Aeolus mellillus",43
"Insecta","Coleoptera","Aeolus scutellatus",7
"Insecta","Coleoptera","Aerenea brunnea",1
"Insecta","Coleoptera","Aerenea flavolineata",1
"Insecta","Coleoptera","Aerenea quadriplagiata",3
"Insecta","Coleoptera","Aesalus scarabaeoides",3
"Insecta","Coleoptera","Aesiotes leucurus",10
"Insecta","Coleoptera","Aesiotes notabilis",1
"Insecta","Coleoptera","Aethecerinus latecinctus",12
"Insecta","Coleoptera","Aethecerinus wilsonii",2
"Insecta","Coleoptera","Aethiessa floralis",2
"Insecta","Coleoptera","Aethina concolor",2
"Insecta","Coleoptera","Aethina flavicollis",2
"Insecta","Coleoptera","Aethina inconspicua",1
"Insecta","Coleoptera","Aethina tumida",9
"Insecta","Coleoptera","Africophanes amicus",6
"Insecta","Coleoptera","Agabetes acuductus",1
"Insecta","Coleoptera","Agabus bipustulatus",12
"Insecta","Coleoptera","Agabus conspersus",2
"Insecta","Coleoptera","Agabus disintegratus",15
"Insecta","Coleoptera","Agabus nebulosus",3
"Insecta","Coleoptera","Agabus punctatus",1
"Insecta","Coleoptera","Agaeocera gigas",3
"Insecta","Coleoptera","Agaeocera scintillans",15
"Insecta","Coleoptera","Agapanthia amurensis",24
"Insecta","Coleoptera","Agapanthia annularis",3
"Insecta","Coleoptera","Agapanthia asphodeli",20
"Insecta","Coleoptera","Agapanthia cardui",55
"Insecta","Coleoptera","Agapanthia cynarae",5
"Insecta","Coleoptera","Agapanthia dahli",30
"Insecta","Coleoptera","Agapanthia intermedia",6
"Insecta","Coleoptera","Agapanthia irrorata",2
"Insecta","Coleoptera","Agapanthia kirbyi",2
"Insecta","Coleoptera","Agapanthia lais",2
"Insecta","Coleoptera","Agapanthia lederi",1
"Insecta","Coleoptera","Agapanthia pustulifera",7
"Insecta","Coleoptera","Agapanthia soror",1
"Insecta","Coleoptera","Agapanthia suturalis",37
"Insecta","Coleoptera","Agapanthia villosoviridescens",314
"Insecta","Coleoptera","Agapanthia violacea",8
"Insecta","Coleoptera","Agasicles hygrophila",111
"Insecta","Coleoptera","Agathidium maculosum",3
"Insecta","Coleoptera","Agathidium nigripenne",1
"Insecta","Coleoptera","Agathidium varians",2
"Insecta","Coleoptera","Agathinus tridens",3
"Insecta","Coleoptera","Agelasa nigriceps",54
"Insecta","Coleoptera","Agelasta perplexa",24
"Insecta","Coleoptera","Agelasta tonkinea",4
"Insecta","Coleoptera","Agelastica alni",747
"Insecta","Coleoptera","Agelastica coerulea",8
"Insecta","Coleoptera","Agelosus auricomus",3
"Insecta","Coleoptera","Agenysa connectens",1
"Insecta","Coleoptera","Agenysa crassicornis",14
"Insecta","Coleoptera","Agenysa desmaresti",1
"Insecta","Coleoptera","Agenysa peruviana",2
"Insecta","Coleoptera","Agestrata orichalca",2
"Insecta","Coleoptera","Agetocera discedens",31
"Insecta","Coleoptera","Agoliinus leopardus",2
"Insecta","Coleoptera","Agomadaranus pardaloides",34
"Insecta","Coleoptera","Agonita undata",1
"Insecta","Coleoptera","Agonocheila antipodum",3
"Insecta","Coleoptera","Agonum cupripenne",12
"Insecta","Coleoptera","Agonum decorum",20
"Insecta","Coleoptera","Agonum extensicolle",16
"Insecta","Coleoptera","Agonum marginatum",4
"Insecta","Coleoptera","Agonum melanarium",1
"Insecta","Coleoptera","Agonum muelleri",8
"Insecta","Coleoptera","Agonum octopunctatum",6
"Insecta","Coleoptera","Agonum pallipes",18
"Insecta","Coleoptera","Agonum placidum",2
"Insecta","Coleoptera","Agonum punctiforme",42
"Insecta","Coleoptera","Agonum sexpunctatum",14
"Insecta","Coleoptera","Agonum viridicupreum",1
"Insecta","Coleoptera","Agrianome spinicollis",19
"Insecta","Coleoptera","Agrilaxia flavimana",7
"Insecta","Coleoptera","Agrilus acutipennis",1
"Insecta","Coleoptera","Agrilus acutus",7
"Insecta","Coleoptera","Agrilus angustulus",2
"Insecta","Coleoptera","Agrilus anxius",4
"Insecta","Coleoptera","Agrilus ater",5
"Insecta","Coleoptera","Agrilus aureus",2
